,Leverage,Warning_Leverage,In_Domain
500,0.0006891097761008317,0.0008785875658940674,True
501,0.00038205264592200113,0.0008785875658940674,True
502,0.00030184958500752406,0.0008785875658940674,True
503,0.0001481589215842803,0.0008785875658940674,True
504,0.0003601678269957584,0.0008785875658940674,True
505,9.080545232964681e-05,0.0008785875658940674,True
506,0.00025144180932078057,0.0008785875658940674,True
507,0.00015157500748702542,0.0008785875658940674,True
508,0.00044614033924402554,0.0008785875658940674,True
509,0.00017708439939715975,0.0008785875658940674,True
510,0.00021115114737879824,0.0008785875658940674,True
511,9.153695469670645e-05,0.0008785875658940674,True
512,0.0003835750870810521,0.0008785875658940674,True
513,0.00018427096608954405,0.0008785875658940674,True
514,0.00030157587487149084,0.0008785875658940674,True
515,0.0002558659614033528,0.0008785875658940674,True
516,9.374322496283811e-05,0.0008785875658940674,True
517,0.00021867791859680934,0.0008785875658940674,True
518,0.000114816700590109,0.0008785875658940674,True
519,0.0003357765383696975,0.0008785875658940674,True
520,0.00016845677522686077,0.0008785875658940674,True
521,0.00011917082720085762,0.0008785875658940674,True
522,0.00027333625772207854,0.0008785875658940674,True
523,0.0002965870029097781,0.0008785875658940674,True
524,0.00010885532150133006,0.0008785875658940674,True
525,0.00020021636097955806,0.0008785875658940674,True
526,9.252266136633283e-05,0.0008785875658940674,True
527,7.615761581075713e-05,0.0008785875658940674,True
528,0.00015777196208681973,0.0008785875658940674,True
529,7.688395039246067e-05,0.0008785875658940674,True
530,0.00019726708027778637,0.0008785875658940674,True
531,5.5572022912411994e-05,0.0008785875658940674,True
532,6.782397744125144e-05,0.0008785875658940674,True
533,0.0003798562966611346,0.0008785875658940674,True
534,0.00044389092329981183,0.0008785875658940674,True
535,0.00020539453472819398,0.0008785875658940674,True
536,0.0003868079850369654,0.0008785875658940674,True
537,0.0004542561362597138,0.0008785875658940674,True
538,0.0003824254756518398,0.0008785875658940674,True
539,0.000237064106841615,0.0008785875658940674,True
540,7.923389848561663e-05,0.0008785875658940674,True
541,0.00011438233831516012,0.0008785875658940674,True
542,0.0010160202508705516,0.0008785875658940674,False
543,0.00014942848579148113,0.0008785875658940674,True
544,0.001125836530569691,0.0008785875658940674,False
545,9.957771047815581e-05,0.0008785875658940674,True
546,0.0002019974717467871,0.0008785875658940674,True
547,0.000234748975876786,0.0008785875658940674,True
548,0.00014052042042449477,0.0008785875658940674,True
549,5.913980563790698e-05,0.0008785875658940674,True
550,0.0003964626249887986,0.0008785875658940674,True
551,6.969883029804002e-05,0.0008785875658940674,True
552,9.706501420588014e-05,0.0008785875658940674,True
553,8.361417821216166e-05,0.0008785875658940674,True
554,0.00027564207473401985,0.0008785875658940674,True
555,9.648410075836043e-05,0.0008785875658940674,True
556,0.0008552473682033684,0.0008785875658940674,True
557,0.00021804669438892465,0.0008785875658940674,True
558,0.0003035560755636665,0.0008785875658940674,True
559,0.00012782527014968661,0.0008785875658940674,True
560,0.00017573058933673222,0.0008785875658940674,True
561,0.00012944300937699522,0.0008785875658940674,True
562,0.00011317909493823999,0.0008785875658940674,True
